,CRAN,Package,Readme,bioconductor,dependencies,dependency,development,development version,devtools,git_clone,github,install_github,install_packages,install_packages_github,installation,nb_chars,nb_lines,omegahat,r-forge,release,released version,replicat,replication,rforge,stable,stable version,to install
833,False,pbtools,README.md,False,False,False,False,False,True,[],True,"['install_github(\'petrbouchal/pbtools\',args=c(\'--library=\\""C:/PROGRA~1/R/R-30~1.2/library\\""\'))']",[],[],False,1073,25,False,False,False,False,False,False,False,False,False,True
834,False,EGRETdemo,README.md,False,False,False,False,False,False,[],True,[],[],[],True,10896,260,False,False,False,False,False,False,False,False,False,True
835,False,dpla,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""ropensci/rdpla"")']","['install.packages(""devtools"")']",[],True,3488,138,False,False,False,False,False,False,False,False,False,False
836,False,dpla,README.md,False,False,False,False,False,True,[],True,"['install_github(""ropensci/rdpla"")']","['install.packages(""devtools"")']",[],True,11733,345,False,False,False,False,False,False,False,False,False,False
837,False,gtBase,readme.md,False,False,False,False,False,False,[],False,[],[],[],False,226,7,False,False,False,False,False,False,False,False,False,True
838,False,conteStreamTemperature,README.md,False,False,False,False,False,True,[],True,"['install_github(""conteStreamTemperature"", username = ""Conte-Ecology"")']",[],[],False,1328,18,False,False,False,False,False,False,False,False,False,True
839,False,PISA2012lite,README.md,False,False,False,True,False,False,[],False,[],[],[],False,1162,13,False,False,True,False,False,False,False,False,False,False
840,False,productivus,README.md,False,False,False,False,False,False,[],False,[],[],[],False,995,36,False,False,False,False,False,False,False,False,False,False
841,False,reuropeana,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""ropensci/reuropeana"")']","['install.packages(""devtools"")']",[],True,1614,79,False,False,False,False,False,False,False,False,False,False
842,False,reuropeana,README.md,False,False,False,False,False,True,[],True,"['install_github(""ropensci/reuropeana"")']","['install.packages(""devtools"")']",[],True,3719,194,False,False,False,False,False,False,False,False,False,False
843,False,iNZightPlots,README.md,False,False,False,False,False,False,[],False,[],[],[],False,59,4,False,False,False,False,False,False,False,False,False,False
844,False,mergeutils,README.md,False,False,False,False,False,False,[],False,[],[],[],False,70,4,False,False,False,False,False,False,False,False,False,False
845,True,surveytools,README.md,False,False,False,True,False,True,[],True,"[""install_github('peterhurford', 'surveytools')"", ""install_github('peterhurford/surveytools'); require(surveytools)""]","['install.packages(""devtools"")', ""install.packages('reshape2')"", ""install.packages('devtools')""]",[],True,6095,246,False,False,False,False,False,False,False,False,False,True
846,False,Differential.Coverage,README.md,False,False,False,False,False,False,[],False,[],[],[],False,348,9,False,False,False,False,False,False,False,False,False,False
847,False,Differential.Coverage,README,False,False,False,False,False,False,[],False,[],[],[],False,832,14,False,False,False,False,False,False,False,False,False,False
848,False,LearnBioconductor,README.md,True,False,False,False,False,False,[],False,[],[],[],False,2524,60,False,False,False,False,False,False,False,False,False,False
849,False,dup.actions,README.md,False,False,False,False,False,False,[],False,[],[],[],False,72,4,False,False,False,False,False,False,False,False,False,False
850,False,rnpn,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""ropensci/rnpn"")']","['install.packages(""devtools"")']",[],True,3438,147,False,False,False,False,False,False,False,False,False,False
851,False,rnpn,README.md,False,False,False,False,False,True,[],True,"['install_github(""ropensci/rnpn"")']","['install.packages(""devtools"")']",[],True,12947,350,False,False,False,False,False,False,False,False,False,False
852,True,sciClone,README.md,True,True,True,False,False,True,['git clone git@github.com:genome/sciclone.git\n'],True,"['install_github(""genome/bmm"")', 'install_github(""genome/sciClone"")']","['install.packages(""devtools"")']",[],True,4834,128,False,False,False,False,False,False,False,False,False,False
853,False,VarClustPoprawka,README.md,False,True,False,True,False,True,[],True,"['install_github(""psobczyk/varclust"")']",[],[],False,1352,42,False,False,False,False,False,False,False,False,False,True
854,False,popcycle,README.md,False,True,False,False,False,False,['git clone https://github.com/uwescience/popcycle.git path/to/popcycle-master \n'],True,[],[],[],True,9241,197,False,False,False,False,False,False,False,False,False,False
855,False,ecotheory,README.md,False,False,False,False,False,False,[],True,[],[],[],False,224,5,False,False,False,False,False,False,False,False,False,False
856,False,checkmate,README.md,False,False,False,False,False,False,[],False,[],[],[],False,5659,108,False,False,False,False,False,False,False,False,False,False
857,False,gvector,README.md,False,False,False,False,False,False,[],False,[],[],[],False,495,14,False,False,False,False,False,False,False,False,False,False
858,False,MultiGHQuad,README.md,False,False,False,False,False,False,[],False,[],[],[],False,528,9,False,False,False,False,False,False,False,False,False,False
859,True,dataRetrievaldemo,README.md,False,False,False,False,False,False,[],True,[],"['install.packages(""dataRetrieval"")']",[],True,4034,79,False,False,True,False,False,False,False,False,False,True
860,False,CCSRA,README.md,False,False,False,True,False,True,[],True,"['install_github(""James-Thorson/CCSRA"")']","['install.packages(""devtools"")']",[],True,1146,36,False,False,False,False,False,False,False,False,False,False
861,False,reuse,README.md,False,False,False,False,False,True,[],True,"['install_github(""jbkunst/reuse"")']","['install.packages(""devtools"")']",[],True,357,22,False,False,False,False,False,False,False,False,False,False
862,False,gtStats,readme.md,False,False,False,False,False,False,[],False,[],[],[],False,279,7,False,False,False,False,False,False,False,False,False,True
863,False,TSGRSDK,README.md,False,False,False,False,False,False,[],False,[],[],[],False,26,2,False,False,False,False,False,False,False,False,False,False
864,True,evobiR,README.md,False,False,False,True,False,True,[],True,"[""install_github('coleoguy/evobir')""]","[""install.packages('evobiR')"", 'install.packages(""devtools"")']",[],False,1058,32,False,False,False,False,False,False,False,False,False,False
865,False,VIM,README,False,False,False,False,False,False,[],False,[],[],[],False,530,4,False,False,False,False,False,False,False,False,False,False
866,False,s4vdpca,README.md,True,False,False,False,False,True,[],True,"[""install_github('mwsill/s4vdpca')""]","[""install.packages('devtools')""]",[],False,10700,315,False,False,False,False,False,False,False,False,False,False
867,False,gaussAlgebra,README.md,False,False,False,False,False,False,[],False,[],[],[],False,896,28,False,False,False,False,False,False,False,False,False,False
868,True,sqldf,README.md,False,False,False,True,True,False,[],True,[],"['install.packages(""sqldf"")', 'install.packages(""sqldf"")', 'install.packages(""sqldf"")']",[],True,133327,3349,False,False,True,False,True,False,False,False,False,True
869,False,movhm,README.md,False,False,False,True,True,True,[],True,"['install_github(""dgromer/movhm"")']","['install.packages(""devtools"")']",[],True,992,37,False,False,False,False,False,False,False,False,False,False
870,True,rebird,README.Rmd,False,False,False,True,True,True,[],True,"['install_github(""ropensci/rebird"")']","['install.packages(""rebird"")', 'install.packages(""devtools"")']",[],False,2121,73,False,False,False,False,False,False,False,True,True,False
871,True,rebird,README.md,False,False,False,True,True,True,[],True,"['install_github(""ropensci/rebird"")']","['install.packages(""rebird"")', 'install.packages(""devtools"")']",[],False,6059,149,False,False,False,False,False,False,False,True,True,False
872,True,kmc,README.md,False,False,True,True,True,True,[],True,"[""install_github('kmc', 'yfyang86')""]",[],[],True,4268,137,False,False,True,False,False,False,False,False,False,False
873,False,icetest,README.md,False,False,False,True,False,True,[],True,"[""install_github('icetest', 'karawoo')""]",[],[],False,10740,287,False,False,False,False,False,False,False,False,False,True
874,False,datalist,README.md,False,False,False,True,True,True,[],True,"['install_github(""datalist"", ""joethorley"")']","['install.packages(""datalist"")', 'install.packages(""devtools"")']",[],False,880,27,False,False,False,False,False,False,False,False,False,True
875,False,disposables,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""gaborcsardi/disposables"")']",[],[],True,2639,111,False,False,False,False,False,False,False,False,False,False
876,False,disposables,README.md,False,False,False,False,False,True,[],True,"['install_github(""gaborcsardi/disposables"")']",[],[],True,2693,147,False,False,False,False,False,False,False,False,False,False
877,False,rusboost,README.md,False,False,False,False,False,True,[],True,"['install_github(""steveohh/rusboost"")']","['install.packages(""devtools"")']",[],False,3126,37,False,False,False,False,False,False,False,False,False,False
878,False,xtermStyle,README.md,False,False,False,False,False,False,[],True,[],[],[],False,673,8,False,False,True,False,False,False,False,False,False,False
879,False,MicrobiomeInformation,README.md,False,False,False,True,False,False,[],False,[],[],[],False,246,5,False,False,False,False,False,False,False,False,False,False
880,True,DateMoss,README.md,False,True,False,False,False,False,[],False,[],[],[],False,426,15,False,False,False,False,False,False,True,False,False,False
881,True,repgame,README.md,False,False,False,False,False,True,[],True,"['install_github(repo=""skranz/restorepoint"")', 'install_github(repo=""skranz/rowmins"")', 'install_github(repo=""skranz/repgame"")']",['install.packages(pkg)'],[],True,3688,99,False,False,False,False,False,False,False,False,False,True
882,False,GenomicInteractions,README.md,True,False,False,True,False,True,[],True,"['install_github(""ComputationalRegulatoryGenomicsICL/GenomicInteractions"")']",[],[],True,1404,42,False,False,True,False,False,False,False,False,False,True
883,True,crandb,README.md,False,True,False,False,False,False,[],True,[],[],[],False,40232,1301,False,False,True,False,False,False,False,False,False,False
884,True,spareserver,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""metacran/spareserver"")']",[],[],True,2431,84,False,False,False,False,False,False,False,False,False,False
885,True,spareserver,README.md,False,False,False,False,False,True,[],True,"['install_github(""metacran/spareserver"")']",[],[],True,3547,135,False,False,False,False,False,False,False,False,False,False
886,False,argosTrack,README.md,False,False,False,False,False,True,[],True,"['install_github(""calbertsen/argosTrack"")']",[],[],False,289,14,False,False,False,False,False,False,False,False,False,True
887,True,derfinderPlot,README.md,True,False,False,False,False,True,[],True,[],[],[],True,1373,40,False,False,False,False,False,False,False,False,False,False
888,True,derfinderHelper,README.md,True,False,False,False,False,True,[],True,[],[],[],True,1358,40,False,False,False,False,False,False,False,False,False,False
889,False,descr,README.md,False,False,False,True,True,False,[],False,[],[],[],False,132,5,False,False,False,False,False,False,False,False,False,False
